collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,13,-16.176021491497217,0,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,1,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,2,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,3,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,4,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,5,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,6,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,7,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,8,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,9,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,10,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,11,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,12,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,13,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,14,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,15,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,16,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,17,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,18,0,0,VELOCITY_LIMIT
0,0,13,-16.176021491497217,19,0,0,VELOCITY_LIMIT
