acceleration_integral,action_jerk_proxy,certificate_failure_fallback_rate,certificate_manifest_hash,collision,deadline_fallback_rate,energy_depleted,energy_return,energy_to_task,episode_length,episode_return,evaluation_episode,fraction_steps_progressing_to_task,mean_action_delta,mean_action_norm,mean_center_norm,mean_cos_center_goal,mean_cos_exec_goal,mean_cos_residual_goal,mean_residual_norm,mean_residual_to_center_ratio,mean_task_progress_per_step,minimum_distance_to_task,mission_completion_steps,no_generator_rate,outbound_intervention_rate,outbound_path_length,residual_metric_note,return_handoff_rate,return_path_length,return_success,safety_failure_fallback_rate,scenario_id,steps_to_first_task_reach,task_completion_steps,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length,velocity_integral
2.6878387907115466,0.042012024708382965,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.482226270989944,0.2551026066824562,226,81.96440249971938,0,1.0,0.008402404941676593,0.0594654599714944,0.05813267908758889,0.8500401009008423,0.1803924940643476,,,,0.037883434951791375,0.004447866012381074,226,0.0,0.0,0.6159969317357407,not reused when accepted-branch provenance is unavailable,1.0,4.217765018173973,1,0.0,mission_open,21,21,1,27.2626711223276,TASK_AND_RETURN_SUCCESS,2.7373288776724003,4.833761949909714,4.847514779993168
2.6920052498009195,0.04265139608884647,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.482226221435269,0.25511901888849664,226,81.98543156911701,1,1.0,0.008530279217769296,0.05955763826993182,0.05849911852813123,0.5958139188513111,0.14337736664771705,,,,0.03789371061882223,0.004232077004733275,226,0.0,0.0,0.617460625873153,not reused when accepted-branch provenance is unavailable,1.0,4.21621502082193,1,0.0,mission_open,21,21,1,27.262654759676234,TASK_AND_RETURN_SUCCESS,2.7373452403237657,4.833675646695083,4.847399376470215
2.6917870871363867,0.042780675512379567,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.482233612128084,0.2551084593170323,226,81.97457123690603,2,1.0,0.008556135102475914,0.05955281166230943,0.05882780050970487,0.8291545178740323,0.17222137489528747,,,,0.03792750388158068,0.0035224184868058073,226,0.0,0.0,0.6167416848391283,not reused when accepted-branch provenance is unavailable,1.0,4.217731856358311,1,0.0,mission_open,21,21,1,27.262657928554884,TASK_AND_RETURN_SUCCESS,2.7373420714451164,4.83447354119744,4.848139376927672
2.6891937140598943,0.041172679661837734,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822187762481995,0.2551169311453343,226,81.9690948116152,3,1.0,0.008234535932367547,0.059495436151767556,0.05799365267310366,0.591102747181403,0.1445863815940207,,,,0.03790920068342553,0.003906785648063981,226,0.0,0.0,0.617767877921187,not reused when accepted-branch provenance is unavailable,1.0,4.215931239942801,1,0.0,mission_open,21,21,1,27.262664292606466,TASK_AND_RETURN_SUCCESS,2.737335707393534,4.833699117863988,4.847413009929419
2.691245695937901,0.042216033087001656,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.482226005137008,0.2551112306223864,226,81.97022672399625,4,1.0,0.008443206617400332,0.05954083398092702,0.059268859841759,0.8059448394522523,0.1727534009537275,,,,0.03789356230748733,0.004235191542766114,226,0.0,0.0,0.6160562658881491,not reused when accepted-branch provenance is unavailable,1.0,4.217937762419792,1,0.0,mission_open,21,21,1,27.262662764240606,TASK_AND_RETURN_SUCCESS,2.7373372357593944,4.8339940283079414,4.847732166083485
2.691503382905332,0.04223430303060555,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822208952937075,0.2551013191908673,226,81.97096518810493,5,1.0,0.00844686060612111,0.05954653502002947,0.05932376224353897,0.6680768632922289,0.16809679631942387,,,,0.037912884380359085,0.0038294280124592686,226,0.0,0.0,0.6167206762516605,not reused when accepted-branch provenance is unavailable,1.0,4.21737296225193,1,0.0,mission_open,21,21,1,27.262677785515425,TASK_AND_RETURN_SUCCESS,2.737322214484575,4.834093638503591,4.847796234293808
2.691608807947331,0.0422570277341206,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822190808029703,0.25511683982222166,226,81.97959978195826,6,1.0,0.008451405546824121,0.05954886743246306,0.059678864993951454,0.4999797000115935,0.13425713589776245,,,,0.037882026691402074,0.004477439480556401,226,0.0,0.0,0.6169737348743656,not reused when accepted-branch provenance is unavailable,1.0,4.216475588532024,1,0.0,mission_open,21,21,1,27.262664079374808,TASK_AND_RETURN_SUCCESS,2.737335920625192,4.8334493234063896,4.847207848744031
2.6915261792770293,0.04200693599733096,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822280814586186,0.2551053917435091,226,81.96309157780291,7,1.0,0.008401387199466193,0.059547039364536036,0.060606149510283265,0.689403447954813,0.17130918433243156,,,,0.03793516934756375,0.0033614437011612584,226,0.0,0.0,0.6167849478060761,not reused when accepted-branch provenance is unavailable,1.0,4.21773169981612,1,0.0,mission_open,21,21,1,27.262666526797872,TASK_AND_RETURN_SUCCESS,2.7373334732021277,4.834516647622197,4.848177165565401
2.6935750214025016,0.042085678391853336,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822200213242027,0.2551068575727662,226,81.97543565524354,8,1.0,0.008417135678370668,0.05959236773014383,0.06028408346950953,0.6872001559137595,0.1599496166230701,,,,0.037883536634393956,0.004445730677726904,226,0.0,0.0,0.6165723926784786,not reused when accepted-branch provenance is unavailable,1.0,4.216959048262462,1,0.0,mission_open,21,21,1,27.26267312110303,TASK_AND_RETURN_SUCCESS,2.737326878896969,4.8335314409409404,4.847293290500479
2.689805845850082,0.04166383765067031,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822249419299887,0.25511149527435606,226,81.97556952643885,9,1.0,0.008332767530134063,0.05950897889048854,0.0582376802984645,0.8508403831911389,0.17013592964362934,,,,0.03790067583022776,0.004085807565217017,226,0.0,0.0,0.6164875282376445,not reused when accepted-branch provenance is unavailable,1.0,4.217495542852069,1,0.0,mission_open,21,21,1,27.262663562795655,TASK_AND_RETURN_SUCCESS,2.7373364372043447,4.833983071089714,4.847702440217292
