collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,12,-16.575417864659997,0,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,1,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,2,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,3,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,4,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,5,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,6,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,7,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,8,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,9,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,10,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,11,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,12,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,13,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,14,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,15,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,16,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,17,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,18,0,0,VELOCITY_LIMIT
0,0,12,-16.575417864659997,19,0,0,VELOCITY_LIMIT
