collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,87,-6.7570427919743175,0,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,1,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,2,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,3,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,4,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,5,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,6,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,7,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,8,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,9,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,10,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,11,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,12,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,13,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,14,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,15,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,16,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,17,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,18,0,0,VELOCITY_LIMIT
0,0,87,-6.7570427919743175,19,0,0,VELOCITY_LIMIT
