collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,55,4.135147603267097,0,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,1,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,2,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,3,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,4,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,5,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,6,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,7,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,8,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,9,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,10,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,11,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,12,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,13,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,14,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,15,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,16,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,17,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,18,0,0,VELOCITY_LIMIT
0,0,55,4.135147603267097,19,0,0,VELOCITY_LIMIT
