acceleration_integral,action_jerk_proxy,certificate_failure_fallback_rate,certificate_manifest_hash,collision,deadline_fallback_rate,energy_depleted,energy_return,energy_to_task,episode_length,episode_return,evaluation_episode,fraction_steps_progressing_to_task,mean_action_delta,mean_action_norm,mean_center_norm,mean_cos_center_goal,mean_cos_exec_goal,mean_cos_residual_goal,mean_residual_norm,mean_residual_to_center_ratio,mean_task_progress_per_step,minimum_distance_to_task,mission_completion_steps,no_generator_rate,outbound_intervention_rate,outbound_path_length,residual_metric_note,return_handoff_rate,return_path_length,return_success,safety_failure_fallback_rate,scenario_id,steps_to_first_task_reach,task_completion_steps,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length,velocity_integral
5.354624797966445,0.054425424644037955,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696540399159545,1.7711260684152386,451,109.55626348371337,0,0.8493150684931506,0.010885084928807591,0.05936391128565906,0.05810891418761326,0.16597734557340416,0.05815919389397217,,,,0.0181479917034064,0.00039321130266527395,451,0.0,0.0,3.3798399827308887,not reused when accepted-branch provenance is unavailable,1.0,6.688315993304857,1,0.0,mission_obstacle,146,146,1,24.532333532425216,TASK_AND_RETURN_SUCCESS,5.467666467574784,10.068155976035746,10.087223911335377
5.346971005310402,0.05483515969280488,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696517341455447,1.7590889616416199,450,109.58112531067697,1,0.8689655172413793,0.010967031938560976,0.05941078894789338,0.057441301946372356,0.14778248636509542,0.05358448806251568,,,,0.018270451439974463,0.0007845412037026612,450,0.0,0.0,3.37135165787667,not reused when accepted-branch provenance is unavailable,1.0,6.686552683066423,1,0.0,mission_obstacle,145,145,1,24.544393696902933,TASK_AND_RETURN_SUCCESS,5.455606303097067,10.057904340943093,10.077162648359922
5.359915488681868,0.054317992970588876,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965413883821476,1.7711634410124333,451,109.55588608505415,2,0.8287671232876712,0.010863598594117776,0.05942256639336884,0.05829262830394331,0.2090149240998895,0.06522894767777164,,,,0.018140544951563288,0.0014804370717598268,451,0.0,0.0,3.3841400724805335,not reused when accepted-branch provenance is unavailable,1.0,6.688825273391777,1,0.0,mission_obstacle,146,146,1,24.53229517060542,TASK_AND_RETURN_SUCCESS,5.467704829394581,10.07296534587231,10.092337816706936
5.355055264130697,0.05422821382839211,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696525636172396,1.7711236828322612,451,109.55791234452005,3,0.8424657534246576,0.010845642765678423,0.05936868363781265,0.05789054307113898,0.09134376353921617,0.060049231925615565,,,,0.01813908092115437,0.0016941855114616243,451,0.0,0.0,3.375583071997974,not reused when accepted-branch provenance is unavailable,1.0,6.686530474193476,1,0.0,mission_obstacle,146,146,1,24.532350680995343,TASK_AND_RETURN_SUCCESS,5.467649319004657,10.06211354619145,10.081189801857493
5.357126464834041,0.0540866988771463,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696531125546681,1.7711428206550757,451,109.55848438841065,4,0.8493150684931506,0.010817339775429261,0.059391645951596975,0.05797392693220993,0.12728861403734532,0.05721893936813121,,,,0.018144451719482358,0.0009100489555758264,451,0.0,0.0,3.3769435754127533,not reused when accepted-branch provenance is unavailable,1.0,6.688521223984082,1,0.0,mission_obstacle,146,146,1,24.532326053798243,TASK_AND_RETURN_SUCCESS,5.4676739462017565,10.065464799396835,10.084314346051746
5.354797485969734,0.05410667291567287,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696528454615674,1.7711185259409596,451,109.56592379385778,5,0.8561643835616438,0.010821334583134576,0.059365825786804154,0.05806638928785573,0.15977239300386878,0.05967959692895705,,,,0.018142357807937787,0.0012157600410832292,451,0.0,0.0,3.376334824190596,not reused when accepted-branch provenance is unavailable,1.0,6.688821322626766,1,0.0,mission_obstacle,146,146,1,24.532353019443367,TASK_AND_RETURN_SUCCESS,5.4676469805566335,10.065156146817362,10.083899495350973
5.36208621102531,0.05495229681242364,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965452106224284,1.7711469949347638,451,109.5578982600534,6,0.8493150684931506,0.010990459362484729,0.0594466320512784,0.0580433555678937,0.17867922672873437,0.06660589510663281,,,,0.018142748155746995,0.001158769260938623,451,0.0,0.0,3.379091766558581,not reused when accepted-branch provenance is unavailable,1.0,6.6898551593634545,1,0.0,mission_obstacle,146,146,1,24.532307794442808,TASK_AND_RETURN_SUCCESS,5.467692205557192,10.068946925922035,10.088033100285928
5.3501187864942334,0.05405654797491341,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696514051273663,1.7711830763564471,451,109.56610111588766,7,0.8561643835616438,0.010811309594982683,0.05931395550437067,0.05794509713903142,0.146988264875765,0.06272342655155659,,,,0.018146986410237622,0.0005399841053066596,451,0.0,0.0,3.3836305986302766,not reused when accepted-branch provenance is unavailable,1.0,6.685936154620879,1,0.0,mission_obstacle,146,146,1,24.53230287236989,TASK_AND_RETURN_SUCCESS,5.46769712763011,10.069566753251156,10.088665639476572
5.351795324642334,0.05408562232320686,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965328544372333,1.7711179471251022,451,109.56301754929055,8,0.8493150684931506,0.010817124464641371,0.05933254240179975,0.0577272964001808,0.10364916419917546,0.06504223563254931,,,,0.018143629766157805,0.0010300541409602277,451,0.0,0.0,3.37615355211172,not reused when accepted-branch provenance is unavailable,1.0,6.688782386170444,1,0.0,mission_obstacle,146,146,1,24.532349198437664,TASK_AND_RETURN_SUCCESS,5.4676508015623355,10.064935938282163,10.083495813704415
5.344120942341733,0.0545769209411719,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965092871874177,1.7710652429536218,451,109.57653241929987,9,0.863013698630137,0.01091538418823438,0.05924746055811234,0.05750458100245798,0.17778757630511674,0.0573895271609649,,,,0.01814564659501089,0.0007355971284101745,451,0.0,0.0,3.3695592222696704,not reused when accepted-branch provenance is unavailable,1.0,6.685509466110646,1,0.0,mission_obstacle,146,146,1,24.53242546985896,TASK_AND_RETURN_SUCCESS,5.4675745301410394,10.055068688380317,10.073939228144397
