collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
1,0,113,-13.173122795681486,0,0,0,COLLISION
1,0,113,-13.173122795681486,1,0,0,COLLISION
1,0,113,-13.173122795681486,2,0,0,COLLISION
1,0,113,-13.173122795681486,3,0,0,COLLISION
1,0,113,-13.173122795681486,4,0,0,COLLISION
1,0,113,-13.173122795681486,5,0,0,COLLISION
1,0,113,-13.173122795681486,6,0,0,COLLISION
1,0,113,-13.173122795681486,7,0,0,COLLISION
1,0,113,-13.173122795681486,8,0,0,COLLISION
1,0,113,-13.173122795681486,9,0,0,COLLISION
1,0,113,-13.173122795681486,10,0,0,COLLISION
1,0,113,-13.173122795681486,11,0,0,COLLISION
1,0,113,-13.173122795681486,12,0,0,COLLISION
1,0,113,-13.173122795681486,13,0,0,COLLISION
1,0,113,-13.173122795681486,14,0,0,COLLISION
1,0,113,-13.173122795681486,15,0,0,COLLISION
1,0,113,-13.173122795681486,16,0,0,COLLISION
1,0,113,-13.173122795681486,17,0,0,COLLISION
1,0,113,-13.173122795681486,18,0,0,COLLISION
1,0,113,-13.173122795681486,19,0,0,COLLISION
