collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,12,-16.375040597792584,0,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,1,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,2,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,3,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,4,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,5,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,6,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,7,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,8,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,9,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,10,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,11,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,12,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,13,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,14,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,15,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,16,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,17,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,18,0,0,VELOCITY_LIMIT
0,0,12,-16.375040597792584,19,0,0,VELOCITY_LIMIT
