collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
1,0,140,-52.45791964557916,0,0,0,COLLISION
1,0,140,-52.45791964557916,1,0,0,COLLISION
1,0,140,-52.45791964557916,2,0,0,COLLISION
1,0,140,-52.45791964557916,3,0,0,COLLISION
1,0,140,-52.45791964557916,4,0,0,COLLISION
1,0,140,-52.45791964557916,5,0,0,COLLISION
1,0,140,-52.45791964557916,6,0,0,COLLISION
1,0,140,-52.45791964557916,7,0,0,COLLISION
1,0,140,-52.45791964557916,8,0,0,COLLISION
1,0,140,-52.45791964557916,9,0,0,COLLISION
1,0,140,-52.45791964557916,10,0,0,COLLISION
1,0,140,-52.45791964557916,11,0,0,COLLISION
1,0,140,-52.45791964557916,12,0,0,COLLISION
1,0,140,-52.45791964557916,13,0,0,COLLISION
1,0,140,-52.45791964557916,14,0,0,COLLISION
1,0,140,-52.45791964557916,15,0,0,COLLISION
1,0,140,-52.45791964557916,16,0,0,COLLISION
1,0,140,-52.45791964557916,17,0,0,COLLISION
1,0,140,-52.45791964557916,18,0,0,COLLISION
1,0,140,-52.45791964557916,19,0,0,COLLISION
