collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
1,0,174,-57.92995245542502,0,0,0,COLLISION
1,0,174,-57.92995245542502,1,0,0,COLLISION
1,0,174,-57.92995245542502,2,0,0,COLLISION
1,0,174,-57.92995245542502,3,0,0,COLLISION
1,0,174,-57.92995245542502,4,0,0,COLLISION
1,0,174,-57.92995245542502,5,0,0,COLLISION
1,0,174,-57.92995245542502,6,0,0,COLLISION
1,0,174,-57.92995245542502,7,0,0,COLLISION
1,0,174,-57.92995245542502,8,0,0,COLLISION
1,0,174,-57.92995245542502,9,0,0,COLLISION
1,0,174,-57.92995245542502,10,0,0,COLLISION
1,0,174,-57.92995245542502,11,0,0,COLLISION
1,0,174,-57.92995245542502,12,0,0,COLLISION
1,0,174,-57.92995245542502,13,0,0,COLLISION
1,0,174,-57.92995245542502,14,0,0,COLLISION
1,0,174,-57.92995245542502,15,0,0,COLLISION
1,0,174,-57.92995245542502,16,0,0,COLLISION
1,0,174,-57.92995245542502,17,0,0,COLLISION
1,0,174,-57.92995245542502,18,0,0,COLLISION
1,0,174,-57.92995245542502,19,0,0,COLLISION
