collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,151,25.83627011363392,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.801453332460755,150,0.5,0.5,0.007885837342578476,1.0,1.0,3.0026435672029157,1,0,28.18415147068808,PREMATURE_TERMINAL,1.8158485293119213,3.010529404545494
0,0,151,25.83627011363392,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8000015999984,149,1.0,1.0,0.0015999999999998238,1.0,1.0,3.0071845043699943,1,0,28.19627904018902,PREMATURE_TERMINAL,1.8037209598109811,3.008784504369994
0,0,151,25.83627011363392,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7944201189069398,150,0.5,0.5,0.009535015158428816,1.0,1.0,2.9997142618105324,1,0,28.184188539177438,PREMATURE_TERMINAL,1.8158114608225624,3.009249276968961
0,0,151,25.83627011363392,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8000015999984,149,1.0,1.0,0.0015999999999998238,1.0,1.0,3.0071845043699943,1,0,28.19627904018902,PREMATURE_TERMINAL,1.8037209598109811,3.008784504369994
0,0,151,25.83627011363392,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.802416583800052,150,0.5,0.5,0.007280676794739149,1.0,1.0,3.0107864613711435,1,0,28.184049640068444,PREMATURE_TERMINAL,1.8159503599315556,3.0180671381658826
0,0,151,25.83627011363392,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.783345460551211,151,0.5,0.5,0.012459021718026504,1.0,1.0,3.025583321475895,1,0,28.171900927044877,PREMATURE_TERMINAL,1.8280990729551228,3.038042343193921
0,0,151,25.83627011363392,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7951147776391221,151,0.33333333333333337,0.33333333333333337,0.013990404346134109,1.0,1.0,2.9978771638364248,1,0,28.172125845842952,PREMATURE_TERMINAL,1.8278741541570476,3.011867568182559
0,0,151,25.83627011363392,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7834031764349386,151,0.5,0.5,0.01260531554377714,1.0,1.0,3.0257726217627745,1,0,28.171866116159777,PREMATURE_TERMINAL,1.8281338838402235,3.038377937306552
0,0,151,25.83627011363392,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7251086639933471,168,0.19999999999999996,0.19999999999999996,0.05488961908720565,1.0,1.0,3.098090475620134,1,0,27.967117745100914,PREMATURE_TERMINAL,2.0328822548990857,3.1529800947073405
0,0,151,25.83627011363392,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8000015999984,149,1.0,1.0,0.0015999999999998238,1.0,1.0,3.0071845043699943,1,0,28.19627904018902,PREMATURE_TERMINAL,1.8037209598109811,3.008784504369994
0,0,151,25.83627011363392,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8000015999984,149,1.0,1.0,0.0015999999999998238,1.0,1.0,3.0071845043699943,1,0,28.19627904018902,PREMATURE_TERMINAL,1.8037209598109811,3.008784504369994
0,0,151,25.83627011363392,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7906663245880954,151,0.33333333333333337,0.33333333333333337,0.01738496267093538,1.0,1.0,2.994380352972086,1,0,28.172109128638407,PREMATURE_TERMINAL,1.8278908713615927,3.0117653156430215
0,0,151,25.83627011363392,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.800696459628309,150,0.5,0.5,0.007199168875406243,1.0,1.0,3.016742554102514,1,0,28.184097183358176,PREMATURE_TERMINAL,1.8159028166418238,3.02394172297792
0,0,151,25.83627011363392,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8007180833932878,153,0.19999999999999996,0.19999999999999996,0.01638374021283251,1.0,1.0,3.0234833341640344,1,0,28.14790268797646,PREMATURE_TERMINAL,1.8520973120235418,3.039867074376866
0,0,151,25.83627011363392,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8000015999984,149,1.0,1.0,0.0015999999999998238,1.0,1.0,3.0071845043699943,1,0,28.19627904018902,PREMATURE_TERMINAL,1.8037209598109811,3.008784504369994
0,0,151,25.83627011363392,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8026254226865163,150,0.5,0.5,0.009708469824187133,1.0,1.0,3.004984685608312,1,0,28.184040805160475,PREMATURE_TERMINAL,1.8159591948395253,3.0146931554324983
0,0,151,25.83627011363392,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7959831332585913,150,0.5,0.5,0.011493370181785043,1.0,1.0,2.9969482256673547,1,0,28.184219651519264,PREMATURE_TERMINAL,1.815780348480736,3.0084415958491393
0,0,151,25.83627011363392,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7950609342775217,151,0.33333333333333337,0.33333333333333337,0.015339941850731299,1.0,1.0,2.9954739652300946,1,0,28.17216354799864,PREMATURE_TERMINAL,1.8278364520013604,3.010813907080826
0,0,151,25.83627011363392,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7904814102127277,150,0.5,0.5,0.00786441370119895,1.0,1.0,3.015337505575866,1,0,28.18400313034521,PREMATURE_TERMINAL,1.8159968696547892,3.0232019192770654
0,0,151,25.83627011363392,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7869178873502767,151,0.5,0.5,0.00900360186322062,1.0,1.0,3.0063707911463844,1,0,28.17205844233617,PREMATURE_TERMINAL,1.8279415576638307,3.015374393009605
