collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
1,0,53,-9.834335329411871,0,0,0,COLLISION
1,0,53,-9.834335329411871,1,0,0,COLLISION
1,0,53,-9.834335329411871,2,0,0,COLLISION
1,0,53,-9.834335329411871,3,0,0,COLLISION
1,0,53,-9.834335329411871,4,0,0,COLLISION
1,0,53,-9.834335329411871,5,0,0,COLLISION
1,0,53,-9.834335329411871,6,0,0,COLLISION
1,0,53,-9.834335329411871,7,0,0,COLLISION
1,0,53,-9.834335329411871,8,0,0,COLLISION
1,0,53,-9.834335329411871,9,0,0,COLLISION
1,0,53,-9.834335329411871,10,0,0,COLLISION
1,0,53,-9.834335329411871,11,0,0,COLLISION
1,0,53,-9.834335329411871,12,0,0,COLLISION
1,0,53,-9.834335329411871,13,0,0,COLLISION
1,0,53,-9.834335329411871,14,0,0,COLLISION
1,0,53,-9.834335329411871,15,0,0,COLLISION
1,0,53,-9.834335329411871,16,0,0,COLLISION
1,0,53,-9.834335329411871,17,0,0,COLLISION
1,0,53,-9.834335329411871,18,0,0,COLLISION
1,0,53,-9.834335329411871,19,0,0,COLLISION
