collision,energy_depleted,episode_id,episode_length,episode_return,outbound_path_length,return_path_length,return_success,task_success,terminal_energy,timeout,total_path_length
0,0,0,62,-12.167086660006161,2.745568251244239,0.0,0,0,29.240348344537775,0,2.745568251244239
0,0,1,65,-12.383399637682004,2.7599906001732073,0.0,0,0,29.204092358594224,0,2.7599906001732073
0,0,2,67,-13.020146016194222,2.8320151073286763,0.0,0,0,29.179781169149503,0,2.8320151073286763
0,0,3,62,-12.555603443314725,2.7939467983779265,0.0,0,0,29.24007236127857,0,2.7939467983779265
0,0,4,63,-12.43915880459595,2.7690682372462576,0.0,0,0,29.228144074830908,0,2.7690682372462576
0,0,5,61,-12.412348417313863,2.767048982208411,0.0,0,0,29.252620123587732,0,2.767048982208411
0,0,6,63,-12.338289036287339,2.7538581818520176,0.0,0,0,29.228358750824675,0,2.7538581818520176
0,0,7,71,-13.20659543437669,2.872409652257117,0.0,0,0,29.131689528791327,0,2.872409652257117
0,0,8,61,-12.216482254085792,2.7478506455813454,0.0,0,0,29.2526927766487,0,2.7478506455813454
0,0,9,61,-12.644986088988077,2.7794662049676786,0.0,0,0,29.252224549428277,0,2.7794662049676786
1,0,10,86,-25.21180941911721,3.114487130593482,0.0,0,0,28.949960387881124,0,3.114487130593482
0,0,11,61,-12.482152886724379,2.786870906644013,0.0,0,0,29.252458015384654,0,2.786870906644013
0,0,12,62,-12.34913210824453,2.7533374090313694,0.0,0,0,29.24046684922537,0,2.7533374090313694
0,0,13,63,-12.385867770334839,2.755839194159683,0.0,0,0,29.228390702417716,0,2.755839194159683
0,0,14,65,-12.933137335499076,2.798493339071224,0.0,0,0,29.203862771317713,0,2.798493339071224
1,0,15,87,-25.13534435197105,3.1090206003451213,0.0,0,0,28.938111562264144,0,3.1090206003451213
0,0,16,64,-12.454446402097984,2.7809867874912744,0.0,0,0,29.21609598981854,0,2.7809867874912744
0,0,17,68,-12.704847542126666,2.8098155141660817,0.0,0,0,29.167872321872697,0,2.8098155141660817
0,0,18,63,-12.916358837300175,2.8489343701492245,0.0,0,0,29.227804298899105,0,2.8489343701492245
0,0,19,66,-12.102570883221407,2.786981237103922,0.0,0,0,29.19170144612329,0,2.786981237103922
0,0,20,63,-12.611722691022333,2.778055149437279,0.0,0,0,29.228119292570383,0,2.778055149437279
0,0,21,63,-12.553182400938312,2.7923769319723157,0.0,0,0,29.22793503872778,0,2.7923769319723157
0,0,22,62,-12.427878392938654,2.7676360145218966,0.0,0,0,29.240229350855937,0,2.7676360145218966
0,0,23,66,-12.35663737735819,2.773753750140644,0.0,0,0,29.191672034157925,0,2.773753750140644
0,0,24,69,-12.499563765578413,2.770821892539555,0.0,0,0,29.155493989135604,0,2.770821892539555
0,0,25,62,-12.755787494974609,2.788402828840757,0.0,0,0,29.24024561658219,0,2.788402828840757
0,0,26,61,-12.292610367398193,2.7442141303264114,0.0,0,0,29.252420396420526,0,2.7442141303264114
0,0,27,63,-12.36187572095024,2.7636701158226593,0.0,0,0,29.228050976895936,0,2.7636701158226593
0,0,28,65,-12.694397323441525,2.7960086819434182,0.0,0,0,29.20394287330559,0,2.7960086819434182
0,0,29,64,-12.371663237462794,2.751164573326968,0.0,0,0,29.216365413057893,0,2.751164573326968
