accepted,actor_loss,alpha,critic_loss_1,critic_loss_2,elapsed_seconds,energy,entropy,environment_step,episode_id,episode_step,fallback,fallback_reason,gradient_norm,mission_phase,q_value_exec,reward,zonotope_volume
0,,,,,0.0067439980048220605,29.9879676,,1,0,1,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.010144776818907505,
0,,,,,0.012411634001182392,29.9758992,,2,0,2,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.010487473575987347,
1,,,,,0.01806042401585728,29.96381885171374,,3,0,3,0,,,OUTBOUND,,0.005310619122933509,
0,,,,,0.023756990005495027,29.951703599247256,,4,0,4,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,0.015743776221759265,
0,,,,,0.029165724001359195,29.93955788404995,,5,0,5,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,0.003982240993433724,
0,,,,,0.11605529600637965,29.92738070813235,,6,0,6,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.00805037758614053,
0,,,,,0.12186414501047693,29.915171172242257,,7,0,7,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.02110803115861312,
0,,,,,0.1273309230164159,29.902928483480657,,8,0,8,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.03594429958339084,
0,,,,,0.13410322001436725,29.89065146268661,,9,0,9,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.05329855838460638,
0,,,,,0.1377502889954485,29.878349693964644,,10,0,10,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.06570948678170814,
0,,,,,0.14366833001258783,29.866063358820657,,11,0,11,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.07807882695317114,
0,,,,,0.14736547000939026,29.853751598184974,,12,0,12,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.09063851083985694,
0,,,,,0.1510759990196675,29.84147288375273,,13,0,13,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.0919509915346287,
1,,,,,0.15691601601429284,29.82923309269704,,14,0,14,0,,,OUTBOUND,,-0.09256681994878055,
1,,,,,0.1621803950110916,29.816975470900385,,15,0,15,0,,,OUTBOUND,,-0.10784368460272724,
1,,,,,0.16792022201116197,29.80469086208988,,16,0,16,0,,,OUTBOUND,,-0.13902657477253805,
0,,,,,0.17375870401156135,29.792414531651968,,17,0,17,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.15944862583295677,
0,,,,,0.2598323080164846,29.780112166400727,,18,0,18,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.17083288535665492,
0,,,,,0.263488729018718,29.76779535634513,,19,0,19,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.1746570078670901,
0,,,,,0.2693975320144091,29.75549490162964,,20,0,20,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.17982947726696544,
0,,,,,0.273162269993918,29.74317720885915,,21,0,21,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.18574883132013773,
0,,,,,0.27680711599532515,29.730893163072956,,22,0,22,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.17641413071222314,
0,,,,,0.28269150099367835,29.71861986188278,,23,0,23,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.18276996485099326,
0,,,,,0.28655711602186784,29.706328881112086,,24,0,24,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.18964841120235537,
0,,,,,0.2919579140143469,29.694050722560704,,25,0,25,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.19782762451457117,
0,,,,,0.29544143899693154,29.681749675668847,,26,0,26,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.20630763944257544,
1,,,,,0.30096147101721726,29.66946821005227,,27,0,27,0,,,OUTBOUND,,-0.1934885649338211,
1,,,,,0.30624518101103604,29.657236145109295,,28,0,28,0,,,OUTBOUND,,-0.18743111972513585,
1,,,,,0.31147060001967475,29.644989008988677,,29,0,29,0,,,OUTBOUND,,-0.17836578324711566,
0,,,,,0.3172796569997445,29.63268721964762,,30,0,30,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.18951673831627963,
0,,,,,0.3208489950047806,29.620376643082903,,31,0,31,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.20443182726774387,
0,,,,,0.32628507202025503,29.608078964595094,,32,0,32,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.2194872483741366,
0,,,,,0.32972875601262785,29.595769460865164,,33,0,33,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.23388303264569582,
1,,,,,0.3353431870054919,29.58349211512745,,34,0,34,0,,,OUTBOUND,,-0.21850919121733975,
0,,,,,0.42019934800919145,29.57123021246637,,35,0,35,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.23364302377122342,
