collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,155,25.531794053796876,0,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,1,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,2,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,3,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,4,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,5,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,6,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,7,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,8,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,9,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,10,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,11,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,12,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,13,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,14,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,15,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,16,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,17,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,18,1,0,PREMATURE_TERMINAL
0,0,155,25.531794053796876,19,1,0,PREMATURE_TERMINAL
