collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,226,81.95146605798354,0,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,1,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,2,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,3,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,4,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,5,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,6,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,7,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,8,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,9,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,10,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,11,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,12,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,13,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,14,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,15,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,16,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,17,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,18,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.95146605798354,19,1,1,TASK_AND_RETURN_SUCCESS
