collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,451,109.56588562250084,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.00043515278890545134,452,0.0,0.0,3.3776327273584044,1.0,1.0,6.6891779056899106,1,1,24.520374395843003,TASK_AND_RETURN_SUCCESS,5.479625604156997,10.06681063304833
0,0,451,109.56588562250084,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.000615490654507802,451,0.0,0.0,3.3787846884196826,1.0,1.0,6.6882658759454605,1,1,24.532323506548863,TASK_AND_RETURN_SUCCESS,5.467676493451137,10.067050564365154
0,0,451,109.56588562250084,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.000987544762316114,451,0.0,0.0,3.383965184366275,1.0,1.0,6.687767285713405,1,1,24.532302856784796,TASK_AND_RETURN_SUCCESS,5.467697143215204,10.071732470079692
0,0,451,109.56588562250084,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0006113380984851243,450,0.0,0.0,3.3769781973541986,1.0,1.0,6.687777491171214,1,1,24.54434936243874,TASK_AND_RETURN_SUCCESS,5.455650637561259,10.06475568852542
0,0,451,109.56588562250084,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0011520322899612708,451,0.0,0.0,3.3761743244632876,1.0,1.0,6.68808282052053,1,1,24.53236967795966,TASK_AND_RETURN_SUCCESS,5.467630322040339,10.064257144983827
0,0,451,109.56588562250084,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0012492378562235888,451,0.0,0.0,3.379670336654457,1.0,1.0,6.688289955753455,1,1,24.532346463354827,TASK_AND_RETURN_SUCCESS,5.467653536645173,10.067960292407925
0,0,451,109.56588562250084,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0012167754535112334,451,0.0,0.0,3.3829782700887803,1.0,1.0,6.687516551118688,1,1,24.532301241325914,TASK_AND_RETURN_SUCCESS,5.467698758674086,10.070494821207479
0,0,451,109.56588562250084,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0009402362439147484,451,0.0,0.0,3.385245336342657,1.0,1.0,6.687201945237423,1,1,24.532287319098764,TASK_AND_RETURN_SUCCESS,5.467712680901236,10.072447281580097
0,0,451,109.56588562250084,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0012901334688737243,451,0.0,0.0,3.372971916633011,1.0,1.0,6.688230664505496,1,1,24.53237843731159,TASK_AND_RETURN_SUCCESS,5.467621562688411,10.061202581138517
0,0,451,109.56588562250084,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.001509244034881388,451,0.0,0.0,3.370143686274285,1.0,1.0,6.686835245682828,1,1,24.532379961956625,TASK_AND_RETURN_SUCCESS,5.467620038043375,10.056978931957126
0,0,451,109.56588562250084,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0015138912365600771,451,0.0,0.0,3.3729713031776885,1.0,1.0,6.687713602777571,1,1,24.53234502705014,TASK_AND_RETURN_SUCCESS,5.467654972949859,10.060684905955267
